iter	MAE
5073	2.028191406e-10
5074	7.583861698e-15
5075	7.583861698e-15
5076	3.775554619e-10
5077	7.583861698e-15
5078	9.358886876e-11
5079	7.583861698e-15
5080	7.583861698e-15
5081	2.778418651e-10
5082	7.583861698e-15
5083	7.583861698e-15
5084	4.459902709e-10
5085	7.583861698e-15
5086	1.579429333e-10
5087	7.583861698e-15
5088	7.583861698e-15
5089	3.365414027e-10
5090	7.583861698e-15
5091	5.49420314e-11
5092	7.583861698e-15
5093	7.583861698e-15
5094	2.425157004e-10
5095	7.583861698e-15
5096	7.583861698e-15
5097	4.136966609e-10
5098	7.583861698e-15
5099	1.275055813e-10
5100	7.583861698e-15
5101	7.583861698e-15
5102	3.087121605e-10
5103	7.583861698e-15
5104	2.870774868e-11
5105	7.583861698e-15
5106	7.583861698e-15
5107	2.185249215e-10
5108	7.583861698e-15
5109	7.583861698e-15
5110	3.917549619e-10
5111	7.583861698e-15
5112	1.068147859e-10
5113	7.583861698e-15
5114	7.583861698e-15
5115	2.897844166e-10
5116	7.583861698e-15
5117	1.085494447e-11
5118	7.583861698e-15
5119	7.583861698e-15
5120	2.021894744e-10
5121	7.583861698e-15
5122	7.583861698e-15
5123	3.768057697e-10
5124	7.583861698e-15
5125	9.270898e-11
5126	7.583861698e-15
5127	7.583861698e-15
5128	2.768721832e-10
5129	7.583861698e-15
5130	7.583861698e-15
5131	4.449442406e-10
5132	7.583861698e-15
5133	1.567979843e-10
5134	7.583861698e-15
5135	7.583861698e-15
5136	3.353431629e-10
5137	7.583861698e-15
5138	5.366180057e-11
5139	7.583861698e-15
5140	7.583861698e-15
5141	2.412015447e-10
5142	7.583861698e-15
5143	7.583861698e-15
5144	4.123563126e-10
5145	7.583861698e-15
5146	1.261039313e-10
5147	7.583861698e-15
5148	7.583861698e-15
5149	3.072989467e-10
5150	7.583861698e-15
5151	2.724451827e-11
5152	7.583861698e-15
5153	7.583861698e-15
5154	2.170621091e-10
5155	7.583861698e-15
5156	7.583861698e-15
5157	3.902968864e-10
5158	7.583861698e-15
5159	1.053202776e-10
5160	7.583861698e-15
5161	7.583861698e-15
5162	2.883035619e-10
5163	7.583861698e-15
5164	9.345250142e-12
5165	7.583861698e-15
5166	7.583861698e-15
5167	2.007006087e-10
5168	7.583861698e-15
5169	7.583861698e-15
5170	3.753397528e-10
5171	7.583861698e-15
5172	9.122276145e-11
5173	7.583861698e-15
5174	7.583861698e-15
5175	2.754139684e-10
5176	7.583861698e-15
5177	7.583861698e-15
5178	4.435150048e-10
5179	7.583861698e-15
5180	1.553553039e-10
5181	7.583861698e-15
5182	7.583861698e-15
5183	3.339330839e-10
5184	7.583861698e-15
5185	5.224203866e-11
5186	7.583861698e-15
5187	7.583861698e-15
5188	2.398171706e-10
5189	7.583861698e-15
5190	7.583861698e-15
5191	4.110073263e-10
5192	7.583861698e-15
5193	1.247494418e-10
5194	7.583861698e-15
5195	7.583861698e-15
5196	3.059815169e-10
5197	7.583861698e-15
5198	2.592416268e-11
5199	7.583861698e-15
5200	7.583861698e-15
5201	2.157800671e-10
5202	7.583861698e-15
5203	7.583861698e-15
5204	3.890523917e-10
5205	7.583861698e-15
5206	1.04075365e-10
5207	7.583861698e-15
5208	7.583861698e-15
5209	2.870968235e-10
5210	7.583861698e-15
5211	8.139626306e-12
5212	7.583861698e-15
5213	7.583861698e-15
5214	1.995334378e-10
5215	7.583861698e-15
5216	7.583861698e-15
5217	3.742099899e-10
5218	7.583861698e-15
5219	9.009557596e-11
5220	7.583861698e-15
5221	7.583861698e-15
5222	2.743239819e-10
5223	7.583861698e-15
5224	7.583861698e-15
5225	4.424611724e-10
5226	7.583861698e-15
5227	1.543050242e-10
5228	7.583861698e-15
5229	7.583861698e-15
5230	3.329185403e-10
5231	7.583861698e-15
5232	5.123181408e-11
5233	7.583861698e-15
5234	7.583861698e-15
5235	2.388421945e-10
5236	7.583861698e-15
5237	7.583861698e-15
5238	4.100662751e-10
5239	7.583861698e-15
5240	1.238131972e-10
5241	7.583861698e-15
5242	7.583861698e-15
5243	3.050785007e-10
5244	7.583861698e-15
5245	2.502630137e-11
5246	7.583861698e-15
5247	7.583861698e-15
5248	2.149146678e-10
5249	7.583861698e-15
5250	7.583861698e-15
5251	3.882182702e-10
5252	7.583861698e-15
5253	1.032464681e-10
5254	7.583861698e-15
5255	7.583861698e-15
5256	2.862983685e-10
5257	7.583861698e-15
5258	7.346604884e-12
5259	7.583861698e-15
5260	7.583861698e-15
5261	1.987699526e-10
5262	7.583861698e-15
5263	7.583861698e-15
5264	3.734747871e-10
5265	7.583861698e-15
5266	8.936573711e-11
5267	7.583861698e-15
5268	7.583861698e-15
5269	2.736215895e-10
5270	7.583861698e-15
5271	7.583861698e-15
5272	4.417850422e-10
5273	7.583861698e-15
5274	1.536340489e-10
5275	7.583861698e-15
5276	7.583861698e-15
5277	3.32273061e-10
5278	7.583861698e-15
5279	5.059155934e-11
5280	7.583861698e-15
5281	7.583861698e-15
5282	2.382263908e-10
5283	7.583861698e-15
5284	7.583861698e-15
5285	4.094740169e-10
5286	7.583861698e-15
5287	1.232258849e-10
5288	7.583861698e-15
5289	7.583861698e-15
5290	3.045138282e-10
5291	7.583861698e-15
5292	2.446650515e-11
5293	7.583861698e-15
5294	7.583861698e-15
5295	2.143766755e-10
5296	7.583861698e-15
5297	7.583861698e-15
5298	3.877011763e-10
5299	7.583861698e-15
5300	1.027339717e-10
5301	7.583861698e-15
5302	7.583861698e-15
5303	2.858058649e-10
5304	7.583861698e-15
5305	6.858698873e-12
5306	7.583861698e-15
5307	7.583861698e-15
5308	1.983012731e-10
5309	7.583861698e-15
5310	7.583861698e-15
5311	3.730244981e-10
5312	7.583861698e-15
5313	8.891955807e-11
5314	7.583861698e-15
5315	7.583861698e-15
5316	2.731930347e-10
5317	7.583861698e-15
5318	7.583861698e-15
5319	4.41373415e-10
5320	7.583861698e-15
5321	1.532263228e-10
5322	7.583861698e-15
5323	7.583861698e-15
5324	3.318814266e-10
5325	7.583861698e-15
5326	5.020375626e-11
5327	7.583861698e-15
5328	7.583861698e-15
5329	2.378540524e-10
5330	7.583861698e-15
5331	7.583861698e-15
5332	4.091164467e-10
5333	7.583861698e-15
5334	1.228717281e-10
5335	7.583861698e-15
5336	7.583861698e-15
5337	3.041738126e-10
5338	7.583861698e-15
5339	2.412990295e-11
5340	7.583861698e-15
5341	7.583861698e-15
5342	2.140535179e-10
5343	7.583861698e-15
5344	7.583861698e-15
5345	3.873908363e-10
5346	7.583861698e-15
5347	1.024267665e-10
5348	7.583861698e-15
5349	7.583861698e-15
5350	2.855109897e-10
5351	7.583861698e-15
5352	6.566819062e-12
5353	7.583861698e-15
5354	7.583861698e-15
5355	1.980210963e-10
5356	7.583861698e-15
5357	7.583861698e-15
5358	3.727555368e-10
5359	7.583861698e-15
5360	8.865345285e-11
5361	7.583861698e-15
5362	7.583861698e-15
5363	2.729376573e-10
5364	7.583861698e-15
5365	7.583861698e-15
5366	4.411282081e-10
5367	7.583861698e-15
5368	1.529836237e-10
5369	7.583861698e-15
5370	7.583861698e-15
5371	3.3164848e-10
5372	7.583861698e-15
5373	4.997324784e-11
5374	7.583861698e-15
5375	7.583861698e-15
5376	2.376328786e-10
5377	7.583861698e-15
5378	7.583861698e-15
5379	4.089041198e-10
5380	7.583861698e-15
5381	1.226617e-10
5382	7.583861698e-15
5383	7.583861698e-15
5384	3.039722832e-10
5385	7.583861698e-15
5386	2.393046335e-11
5387	7.583861698e-15
5388	7.583861698e-15
5389	2.138622287e-10
5390	7.583861698e-15
5391	7.583861698e-15
5392	3.872073491e-10
5393	7.583861698e-15
5394	1.022451601e-10
5395	7.583861698e-15
5396	7.583861698e-15
5397	2.85336837e-10
5398	7.583861698e-15
5399	6.39454728e-12
5400	7.583861698e-15
5401	7.583861698e-15
5402	1.9785593e-10
5403	7.583861698e-15
5404	7.583861698e-15
5405	3.725971275e-10
5406	7.583861698e-15
5407	8.849671548e-11
5408	7.583861698e-15
5409	7.583861698e-15
5410	2.727873288e-10
5411	7.583861698e-15
5412	7.583861698e-15
5413	4.409840097e-10
5414	7.583861698e-15
5415	1.528408882e-10
5416	7.583861698e-15
5417	7.583861698e-15
5418	3.31511596e-10
5419	7.583861698e-15
5420	4.983782675e-11
5421	7.583861698e-15
5422	7.583861698e-15
5423	2.375029607e-10
5424	7.583861698e-15
5425	7.583861698e-15
5426	4.087795658e-10
5427	7.583861698e-15
5428	1.225384696e-10
5429	7.583861698e-15
5430	7.583861698e-15
5431	3.038540683e-10
5432	7.583861698e-15
5433	2.381357211e-11
5434	7.583861698e-15
5435	7.583861698e-15
5436	2.13750144e-10
5437	7.583861698e-15
5438	7.583861698e-15
5439	3.870997924e-10
5440	7.583861698e-15
5441	1.021387877e-10
5442	7.583861698e-15
5443	7.583861698e-15
5444	2.852348532e-10
5445	7.583861698e-15
5446	6.293608414e-12
5447	7.583861698e-15
5448	7.583861698e-15
5449	1.977590315e-10
5450	7.583861698e-15
5451	7.583861698e-15
5452	3.725041997e-10
5453	7.583861698e-15
5454	8.840476289e-11
5455	7.583861698e-15
5456	7.583861698e-15
5457	2.726991379e-10
5458	7.583861698e-15
5459	7.583861698e-15
5460	4.408994412e-10
5461	7.583861698e-15
5462	1.527572949e-10
5463	7.583861698e-15
5464	7.583861698e-15
5465	3.314314162e-10
5466	7.583861698e-15
5467	4.975855248e-11
5468	7.583861698e-15
5469	7.583861698e-15
5470	2.374268909e-10
5471	7.583861698e-15
5472	7.583861698e-15
5473	4.087066307e-10
5474	7.583861698e-15
5475	1.224663008e-10
5476	7.583861698e-15
5477	7.583861698e-15
5478	3.037849646e-10
5479	7.583861698e-15
5480	2.374523462e-11
5481	7.583861698e-15
5482	7.583861698e-15
5483	2.136846626e-10
5484	7.583861698e-15
5485	7.583861698e-15
5486	3.870370278e-10
5487	7.583861698e-15
5488	1.020767197e-10
5489	7.583861698e-15
5490	7.583861698e-15
5491	2.851752234e-10
5492	7.583861698e-15
5493	6.234744825e-12
5494	7.583861698e-15
5495	7.583861698e-15
5496	1.977027453e-10
5497	7.583861698e-15
5498	7.583861698e-15
5499	3.724502124e-10
5500	7.583861698e-15
5501	8.835140253e-11
5502	7.583861698e-15
5503	7.583861698e-15
5504	2.726480763e-10
5505	7.583861698e-15
5506	7.583861698e-15
5507	4.408504695e-10
5508	7.583861698e-15
5509	1.527088805e-10
5510	7.583861698e-15
5511	7.583861698e-15
5512	3.313850219e-10
5513	7.583861698e-15
5514	4.97127155e-11
5515	7.583861698e-15
5516	7.583861698e-15
5517	2.373829347e-10
5518	7.583861698e-15
5519	7.583861698e-15
5520	4.086644858e-10
5521	7.583861698e-15
5522	1.224246435e-10
5523	7.583861698e-15
5524	7.583861698e-15
5525	3.037449791e-10
5526	7.583861698e-15
5527	2.37057368e-11
5528	7.583861698e-15
5529	7.583861698e-15
5530	2.13646767e-10
5531	7.583861698e-15
5532	7.583861698e-15
5533	3.870006647e-10
5534	7.583861698e-15
5535	1.020407049e-10
5536	7.583861698e-15
5537	7.583861698e-15
5538	2.851407412e-10
5539	7.583861698e-15
5540	6.200610909e-12
5541	7.583861698e-15
5542	7.583861698e-15
5543	1.97669935e-10
5544	7.583861698e-15
5545	7.583861698e-15
5546	3.724187256e-10
5547	7.583861698e-15
5548	8.83203337e-11
5549	7.583861698e-15
5550	7.583861698e-15
5551	2.726181917e-10
5552	7.583861698e-15
5553	7.583861698e-15
5554	4.408218388e-10
5555	7.583861698e-15
5556	1.526805284e-10
5557	7.583861698e-15
5558	7.583861698e-15
5559	3.313578541e-10
5560	7.583861698e-15
5561	4.968582634e-11
5562	7.583861698e-15
5563	7.583861698e-15
5564	2.373572298e-10
5565	7.583861698e-15
5566	7.583861698e-15
5567	4.086396864e-10
5568	7.583861698e-15
5569	1.224001228e-10
5570	7.583861698e-15
5571	7.583861698e-15
5572	3.037215034e-10
5573	7.583861698e-15
5574	2.368253967e-11
5575	7.583861698e-15
5576	7.583861698e-15
5577	2.136244755e-10
5578	7.583861698e-15
5579	7.583861698e-15
5580	3.869792788e-10
5581	7.583861698e-15
5582	1.020195976e-10
5583	7.583861698e-15
5584	7.583861698e-15
5585	2.851204698e-10
5586	7.583861698e-15
5587	6.180618187e-12
5588	7.583861698e-15
5589	7.583861698e-15
5590	1.976507085e-10
5591	7.583861698e-15
5592	7.583861698e-15
5593	3.724002654e-10
5594	7.583861698e-15
5595	8.830201284e-11
5596	7.583861698e-15
5597	7.583861698e-15
5598	2.726006371e-10
5599	7.583861698e-15
5600	7.583861698e-15
5601	4.408049808e-10
5602	7.583861698e-15
5603	1.526638794e-10
5604	7.583861698e-15
5605	7.583861698e-15
5606	3.31341832e-10
5607	7.583861698e-15
5608	4.966994362e-11
5609	7.583861698e-15
5610	7.583861698e-15
5611	2.373420437e-10
5612	7.583861698e-15
5613	7.583861698e-15
5614	4.086252666e-10
5615	7.583861698e-15
5616	1.223859119e-10
5617	7.583861698e-15
5618	7.583861698e-15
5619	3.037078498e-10
5620	7.583861698e-15
5621	2.366902542e-11
5622	7.583861698e-15
5623	7.583861698e-15
5624	2.136115882e-10
5625	7.583861698e-15
5626	7.583861698e-15
5627	3.869670184e-10
5628	7.583861698e-15
5629	1.020075463e-10
5630	7.583861698e-15
5631	7.583861698e-15
5632	2.851089061e-10
5633	7.583861698e-15
5634	6.169193775e-12
5635	7.583861698e-15
5636	7.583861698e-15
5637	1.976399111e-10
5638	7.583861698e-15
5639	7.583861698e-15
5640	3.723899556e-10
5641	7.583861698e-15
5642	8.829177266e-11
5643	7.583861698e-15
5644	7.583861698e-15
5645	2.725908149e-10
5646	7.583861698e-15
5647	7.583861698e-15
5648	4.407955069e-10
5649	7.583861698e-15
5650	1.526546145e-10
5651	7.583861698e-15
5652	7.583861698e-15
5653	3.313329851e-10
5654	7.583861698e-15
5655	4.966123599e-11
5656	7.583861698e-15
5657	7.583861698e-15
5658	2.373336147e-10
5659	7.583861698e-15
5660	7.583861698e-15
5661	4.086172556e-10
5662	7.583861698e-15
5663	1.223779706e-10
5664	7.583861698e-15
5665	7.583861698e-15
5666	3.037001871e-10
5667	7.583861698e-15
5668	2.366150203e-11
5669	7.583861698e-15
5670	7.583861698e-15
5671	2.136043434e-10
5672	7.583861698e-15
5673	7.583861698e-15
5674	3.869600523e-10
5675	7.583861698e-15
5676	1.020006498e-10
5677	7.583861698e-15
5678	7.583861698e-15
5679	2.851022883e-10
5680	7.583861698e-15
5681	6.162645636e-12
5682	7.583861698e-15
5683	7.583861698e-15
5684	1.976335719e-10
5685	7.583861698e-15
5686	7.583861698e-15
5687	3.723838254e-10
5688	7.583861698e-15
5689	8.828578181e-11
5690	7.583861698e-15
5691	7.583861698e-15
5692	2.725850331e-10
5693	7.583861698e-15
5694	7.583861698e-15
5695	4.407900037e-10
5696	7.583861698e-15
5697	1.526491113e-10
5698	7.583861698e-15
5699	7.583861698e-15
5700	3.313276909e-10
5701	7.583861698e-15
5702	4.965601141e-11
5703	7.583861698e-15
5704	7.583861698e-15
5705	2.373286688e-10
5706	7.583861698e-15
5707	7.583861698e-15
5708	4.08612449e-10
5709	7.583861698e-15
5710	1.22373164e-10
5711	7.583861698e-15
5712	7.583861698e-15
5713	3.036955895e-10
5714	7.583861698e-15
5715	2.365697406e-11
5716	7.583861698e-15
5717	7.583861698e-15
5718	2.135999548e-10
5719	7.583861698e-15
5720	7.583861698e-15
5721	3.86955803e-10
5722	7.583861698e-15
5723	1.019964702e-10
5724	7.583861698e-15
5725	7.583861698e-15
5726	2.850982479e-10
5727	7.583861698e-15
5728	6.158605295e-12
5729	7.583861698e-15
5730	7.583861698e-15
5731	1.976296709e-10
5732	7.583861698e-15
5733	7.583861698e-15
5734	3.723801333e-10
5735	7.583861698e-15
5736	8.828215944e-11
5737	7.583861698e-15
5738	7.583861698e-15
5739	2.7258155e-10
5740	7.583861698e-15
5741	7.583861698e-15
5742	4.407865903e-10
5743	7.583861698e-15
5744	1.526457676e-10
5745	7.583861698e-15
5746	7.583861698e-15
5747	3.313244864e-10
5748	7.583861698e-15
5749	4.9652807e-11
5750	7.583861698e-15
5751	7.583861698e-15
5752	2.373256037e-10
5753	7.583861698e-15
5754	7.583861698e-15
5755	4.086095232e-10
5756	7.583861698e-15
5757	1.223702382e-10
5758	7.583861698e-15
5759	7.583861698e-15
5760	3.03692803e-10
5761	7.583861698e-15
5762	2.365418762e-11
5763	7.583861698e-15
5764	7.583861698e-15
5765	2.135973077e-10
5766	7.583861698e-15
5767	7.583861698e-15
5768	3.869532952e-10
5769	7.583861698e-15
5770	1.019939624e-10
5771	7.583861698e-15
5772	7.583861698e-15
5773	2.850958794e-10
5774	7.583861698e-15
5775	6.156236819e-12
5776	7.583861698e-15
5777	7.583861698e-15
5778	1.976274417e-10
5779	7.583861698e-15
5780	7.583861698e-15
5781	3.723779042e-10
5782	7.583861698e-15
5783	8.827993029e-11
5784	7.583861698e-15
5785	7.583861698e-15
5786	2.725794602e-10
5787	7.583861698e-15
5788	7.583861698e-15
5789	4.407846398e-10
5790	7.583861698e-15
5791	1.526438867e-10
5792	7.583861698e-15
5793	7.583861698e-15
5794	3.313227449e-10
5795	7.583861698e-15
5796	4.965113513e-11
5797	7.583861698e-15
5798	7.583861698e-15
5799	2.373240015e-10
5800	7.583861698e-15
5801	7.583861698e-15
5802	4.086079907e-10
5803	7.583861698e-15
5804	1.223687753e-10
5805	7.583861698e-15
5806	7.583861698e-15
5807	3.036914098e-10
5808	7.583861698e-15
5809	2.36527944e-11
5810	7.583861698e-15
5811	7.583861698e-15
5812	2.135959841e-10
5813	7.583861698e-15
5814	7.583861698e-15
5815	3.869519716e-10
5816	7.583861698e-15
5817	1.019926388e-10
5818	7.583861698e-15
5819	7.583861698e-15
5820	2.850946255e-10
5821	7.583861698e-15
5822	6.155052581e-12
5823	7.583861698e-15
5824	7.583861698e-15
5825	1.976262575e-10
5826	7.583861698e-15
5827	7.583861698e-15
5828	3.723768593e-10
5829	7.583861698e-15
5830	8.827888537e-11
5831	7.583861698e-15
5832	7.583861698e-15
5833	2.725783456e-10
5834	7.583861698e-15
5835	7.583861698e-15
5836	4.407835949e-10
5837	7.583861698e-15
5838	1.526427721e-10
5839	7.583861698e-15
5840	7.583861698e-15
5841	3.313215607e-10
5842	7.583861698e-15
5843	4.965002056e-11
5844	7.583861698e-15
5845	7.583861698e-15
5846	2.373228869e-10
5847	7.583861698e-15
5848	7.583861698e-15
5849	4.086068761e-10
5850	7.583861698e-15
5851	1.223677304e-10
5852	7.583861698e-15
5853	7.583861698e-15
5854	3.036904345e-10
5855	7.583861698e-15
5856	2.365181914e-11
5857	7.583861698e-15
5858	7.583861698e-15
5859	2.135950785e-10
5860	7.583861698e-15
5861	7.583861698e-15
5862	3.869511357e-10
5863	7.583861698e-15
5864	1.019918029e-10
5865	7.583861698e-15
5866	7.583861698e-15
5867	2.850937896e-10
5868	7.583861698e-15
5869	6.154146987e-12
5870	7.583861698e-15
5871	7.583861698e-15
5872	1.976254216e-10
5873	7.583861698e-15
5874	7.583861698e-15
5875	3.723760233e-10
5876	7.583861698e-15
5877	8.827804944e-11
5878	7.583861698e-15
5879	7.583861698e-15
5880	2.72577649e-10
5881	7.583861698e-15
5882	7.583861698e-15
5883	4.407828983e-10
5884	7.583861698e-15
5885	1.526420755e-10
5886	7.583861698e-15
5887	7.583861698e-15
5888	3.313208641e-10
5889	7.583861698e-15
5890	4.964932395e-11
5891	7.583861698e-15
5892	7.583861698e-15
5893	2.373221903e-10
5894	7.583861698e-15
5895	7.583861698e-15
5896	4.086061795e-10
5897	7.583861698e-15
5898	1.223669641e-10
5899	7.583861698e-15
5900	7.583861698e-15
5901	3.036896683e-10
5902	7.583861698e-15
5903	2.365112253e-11
5904	7.583861698e-15
5905	7.583861698e-15
5906	2.135944516e-10
5907	7.583861698e-15
5908	7.583861698e-15
5909	3.869505088e-10
5910	7.583861698e-15
5911	1.147849159e-10
5912	7.583861698e-15
5913	7.583861698e-15
5914	3.091797255e-10
5915	7.583861698e-15
5916	4.161036882e-11
5917	7.583861698e-15
5918	7.583861698e-15
5919	2.423952565e-10
5920	7.583861698e-15
5921	7.583861698e-15
5922	4.256461785e-10
5923	7.583861698e-15
5924	1.511936133e-10
5925	7.583861698e-15
5926	7.583861698e-15
5927	3.424088835e-10
5928	7.583861698e-15
5929	7.287564242e-11
5930	7.583861698e-15
5931	7.583861698e-15
5932	2.709301651e-10
5933	7.583861698e-15
5934	5.621379258e-12
5935	7.583861698e-15
5936	7.583861698e-15
5937	2.095490949e-10
5938	7.583861698e-15
5939	7.583861698e-15
5940	3.956683108e-10
5941	7.583861698e-15
5942	1.229874351e-10
5943	7.583861698e-15
5944	7.583861698e-15
5945	3.166658505e-10
5946	7.583861698e-15
5947	4.865414615e-11
5948	7.583861698e-15
5949	7.583861698e-15
5950	2.48823857e-10
5951	7.583861698e-15
5952	7.583861698e-15
5953	4.315133807e-10
5954	7.583861698e-15
5955	1.562657042e-10
5956	7.583861698e-15
5957	7.583861698e-15
5958	3.462401717e-10
5959	7.583861698e-15
5960	7.494318246e-11
5961	7.583861698e-15
5962	7.583861698e-15
5963	2.709948802e-10
5964	7.583861698e-15
5965	3.151616301e-12
5966	7.583861698e-15
5967	7.583861698e-15
5968	2.045383754e-10
5969	7.583861698e-15
5970	7.583861698e-15
5971	3.87761851e-10
5972	7.583861698e-15
5973	1.115525037e-10
5974	7.583861698e-15
5975	7.583861698e-15
5976	3.020946391e-10
5977	7.583861698e-15
5978	3.017118807e-11
5979	7.583861698e-15
5980	7.583861698e-15
5981	2.27089121e-10
5982	7.583861698e-15
5983	7.583861698e-15
5984	4.063595409e-10
5985	7.583861698e-15
5986	1.271277398e-10
5987	7.583861698e-15
5988	7.583861698e-15
5989	3.145004367e-10
5990	7.583861698e-15
5991	4.008959839e-11
5992	7.583861698e-15
5993	7.583861698e-15
5994	2.344912348e-10
5995	7.583861698e-15
5996	7.583861698e-15
5997	4.115635001e-10
5998	7.583861698e-15
5999	1.305196758e-10
6000	7.583861698e-15
6001	7.583861698e-15
6002	3.161810096e-10
6003	7.583861698e-15
6004	4.029886019e-11
6005	7.583861698e-15
6006	7.583861698e-15
6007	2.333916351e-10
6008	7.583861698e-15
6009	7.583861698e-15
6010	4.093461888e-10
6011	7.583861698e-15
6012	1.272568217e-10
6013	7.583861698e-15
6014	7.583861698e-15
6015	3.120963641e-10
6016	7.583861698e-15
6017	3.538267073e-11
6018	7.583861698e-15
6019	7.583861698e-15
6020	2.278955174e-10
6021	7.583861698e-15
6022	7.583861698e-15
6023	4.033809736e-10
6024	7.583861698e-15
6025	1.207240779e-10
6026	7.583861698e-15
6027	7.583861698e-15
6028	3.05268745e-10
6029	7.583861698e-15
6030	2.811967007e-11
6031	7.583861698e-15
6032	7.583861698e-15
6033	2.204777298e-10
6034	7.583861698e-15
6035	7.583861698e-15
6036	3.95869074e-10
6037	7.583861698e-15
6038	1.129370171e-10
6039	7.583861698e-15
6040	7.583861698e-15
6041	2.974851673e-10
6042	7.583861698e-15
6043	2.014034481e-11
6044	7.583861698e-15
6045	7.583861698e-15
6046	2.125785148e-10
6047	7.583861698e-15
6048	7.583861698e-15
6049	3.880797841e-10
6050	7.583861698e-15
6051	1.050460221e-10
6052	7.583861698e-15
6053	7.583861698e-15
6054	2.897867154e-10
6055	7.583861698e-15
6056	1.253412414e-11
6057	7.583861698e-15
6058	7.583861698e-15
6059	2.053536884e-10
6060	7.583861698e-15
6061	7.583861698e-15
6062	3.813348527e-10
6063	7.583861698e-15
6064	9.867175712e-11
6065	7.583861698e-15
6066	7.583861698e-15
6067	2.839691119e-10
6068	7.583861698e-15
6069	7.06036762e-12
6070	7.583861698e-15
6071	7.583861698e-15
6072	2.003578763e-10
6073	7.583861698e-15
6074	7.583861698e-15
6075	3.767753278e-10
6076	7.583861698e-15
6077	9.438175086e-11
6078	7.583861698e-15
6079	7.583861698e-15
6080	2.800538125e-10
6081	7.583861698e-15
6082	3.376412518e-12
6083	7.583861698e-15
6084	7.583861698e-15
6085	1.969956856e-10
6086	7.583861698e-15
6087	7.583861698e-15
6088	3.737066888e-10
6089	7.583861698e-15
6090	9.149443955e-11
6091	7.583861698e-15
6092	7.583861698e-15
6093	2.774186045e-10
6094	7.583861698e-15
6095	8.969666753e-13
6096	7.583861698e-15
6097	7.583861698e-15
6098	1.947326767e-10
6099	7.583861698e-15
6100	7.583861698e-15
6101	3.716412386e-10
6102	7.583861698e-15
6103	8.955103551e-11
6104	7.583861698e-15
6105	7.583861698e-15
6106	2.756448948e-10
6107	7.583861698e-15
6108	7.583861698e-15
6109	4.454877361e-10
6110	7.583861698e-15
6111	1.590331985e-10
6112	7.583861698e-15
6113	7.583861698e-15
6114	3.390594407e-10
6115	7.583861698e-15
6116	5.88948085e-11
6117	7.583861698e-15
6118	7.583861698e-15
6119	2.47665742e-10
6120	7.583861698e-15
6121	7.583861698e-15
6122	4.199518751e-10
6123	7.583861698e-15
6124	1.350065441e-10
6125	7.583861698e-15
6126	7.583861698e-15
6127	3.171309077e-10
6128	7.583861698e-15
6129	3.826224966e-11
6130	7.583861698e-15
6131	7.583861698e-15
6132	2.28835036e-10
6133	7.583861698e-15
6134	7.583861698e-15
6135	4.027656575e-10
6136	7.583861698e-15
6137	1.188359847e-10
6138	7.583861698e-15
6139	7.583861698e-15
6140	3.023724474e-10
6141	7.583861698e-15
6142	2.437601545e-11
6143	7.583861698e-15
6144	7.583861698e-15
6145	2.16161322e-10
6146	7.583861698e-15
6147	7.583861698e-15
6148	3.911986487e-10
6149	7.583861698e-15
6150	1.079526991e-10
6151	7.583861698e-15
6152	7.583861698e-15
6153	2.924396173e-10
6154	7.583861698e-15
6155	1.503028864e-11
6156	7.583861698e-15
6157	7.583861698e-15
6158	2.076318834e-10
6159	7.583861698e-15
6160	7.583861698e-15
6161	3.834140958e-10
6162	7.583861698e-15
6163	1.006281878e-10
6164	7.583861698e-15
6165	7.583861698e-15
6166	2.857547337e-10
6167	7.583861698e-15
6168	8.740452884e-12
6169	7.583861698e-15
6170	7.583861698e-15
6171	2.018913251e-10
6172	7.583861698e-15
6173	7.583861698e-15
6174	3.781748183e-10
6175	7.583861698e-15
6176	9.569848407e-11
6177	7.583861698e-15
6178	7.583861698e-15
6179	2.812554656e-10
6180	7.583861698e-15
6181	4.507081061e-12
6182	7.583861698e-15
6183	7.583861698e-15
6184	1.980275748e-10
6185	7.583861698e-15
6186	7.583861698e-15
6187	3.746484365e-10
6188	7.583861698e-15
6189	9.238052814e-11
6190	7.583861698e-15
6191	7.583861698e-15
6192	2.782272997e-10
6193	7.583861698e-15
6194	1.657944013e-12
6195	7.583861698e-15
6196	7.583861698e-15
6197	1.95427267e-10
6198	7.583861698e-15
6199	7.583861698e-15
6200	3.722753631e-10
6201	7.583861698e-15
6202	9.014775209e-11
6203	7.583861698e-15
6204	7.583861698e-15
6205	2.761895049e-10
6206	7.583861698e-15
6207	7.583861698e-15
6208	4.459847677e-10
6209	7.583861698e-15
6210	1.595008331e-10
6211	7.583861698e-15
6212	7.583861698e-15
6213	3.394861147e-10
6214	7.583861698e-15
6215	5.929633481e-11
6216	7.583861698e-15
6217	7.583861698e-15
6218	2.480322288e-10
6219	7.583861698e-15
6220	7.583861698e-15
6221	4.202864571e-10
6222	7.583861698e-15
6223	1.353213424e-10
6224	7.583861698e-15
6225	7.583861698e-15
6226	3.174181899e-10
6227	7.583861698e-15
6228	3.85326042e-11
6229	7.583861698e-15
6230	7.583861698e-15
6231	2.290817058e-10
6232	7.583861698e-15
6233	7.583861698e-15
6234	4.029907324e-10
6235	7.583861698e-15
6236	1.190477543e-10
6237	7.583861698e-15
6238	7.583861698e-15
